# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Pre-Eclampsia.txt 2015-01-18 21:25:54.671737
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Pre-Eclampsia
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Pre-Eclampsia--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Pre-Eclampsia--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-325	97.4	97.4
hsa-mir-411	97.4	97.4
hsa-mir-29b-2	910.0	910.0
hsa-mir-17	535.7	535.7
hsa-mir-342	97.4	97.4
hsa-mir-24-1	535.7	535.7
hsa-mir-26a-2	535.7	535.7
hsa-mir-26a-1	535.7	535.7
hsa-mir-182	910.0	910.0
hsa-let-7b	910.0	910.0
hsa-mir-133b	910.0	910.0
hsa-mir-302f	361.2	361.2
hsa-mir-302c	361.2	361.2
hsa-mir-152	535.7	535.7
hsa-mir-155	454.6	454.6
hsa-mir-20a	535.7	535.7
hsa-mir-21	454.6	454.6
hsa-mir-130b	535.7	535.7
hsa-mir-181a-1	535.7	535.7
hsa-mir-210	910.0	910.0
hsa-mir-574	97.4	97.4
hsa-mir-302e	15.7	15.7
hsa-mir-302d	361.2	361.2
hsa-mir-302b	361.2	361.2
hsa-mir-302a	361.2	361.2
hsa-mir-29b-1	910.0	910.0
hsa-mir-20b	535.7	535.7
hsa-mir-128-1	535.7	535.7
hsa-mir-128-2	535.7	535.7
hsa-mir-518c	29.6	29.6
