# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Myocardial-Infarction.txt 2015-01-18 22:55:48.127065
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Myocardial-Infarction
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Myocardial-Infarction--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Myocardial-Infarction--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-126	797.0	797.0
hsa-mir-195	535.7	535.7
hsa-mir-197	97.4	97.4
hsa-mir-30a	535.7	535.7
hsa-mir-29b-2	910.0	910.0
hsa-mir-208a	454.6	454.6
hsa-mir-34a	910.0	910.0
hsa-mir-106b	535.7	535.7
hsa-mir-24-1	535.7	535.7
hsa-mir-206	910.0	910.0
hsa-mir-328	97.4	97.4
hsa-mir-29a	910.0	910.0
hsa-mir-186	220.2	220.2
hsa-mir-423	97.4	97.4
hsa-mir-133b	910.0	910.0
hsa-mir-132	535.7	535.7
hsa-mir-150	454.6	454.6
hsa-mir-155	454.6	454.6
hsa-mir-20a	535.7	535.7
hsa-mir-21	454.6	454.6
hsa-mir-210	910.0	910.0
hsa-mir-10b	937.0	937.0
hsa-mir-92a-2	910.0	910.0
hsa-mir-29b-1	910.0	910.0
hsa-mir-92a-1	910.0	910.0
hsa-mir-223	454.6	454.6
hsa-mir-1-1	910.0	910.0
hsa-mir-1-2	910.0	910.0
hsa-mir-208b	454.6	454.6
hsa-mir-31	910.0	910.0
hsa-mir-133a-1	910.0	910.0
hsa-mir-133a-2	910.0	910.0
hsa-mir-98	910.0	910.0
