# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/HIV.txt 2015-01-18 22:48:12.101698
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = HIV
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--HIV--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--HIV--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-29a	910.0	910.0
hsa-mir-155	454.6	454.6
hsa-mir-21	454.6	454.6
hsa-mir-217	797.0	797.0
hsa-mir-101-1	454.6	454.6
hsa-mir-9-1	910.0	910.0
hsa-mir-223	454.6	454.6
hsa-mir-222	535.7	535.7
hsa-mir-221	535.7	535.7
hsa-mir-101-2	454.6	454.6
hsa-mir-9-2	910.0	910.0
