# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Gout.txt 2015-01-18 22:47:27.766059
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Gout
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Gout--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Gout--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-520a	29.6	29.6
hsa-mir-520b	29.6	29.6
hsa-mir-520e	29.6	29.6
hsa-mir-520d	29.6	29.6
hsa-mir-520g	29.6	29.6
hsa-mir-520h	29.6	29.6
hsa-mir-519e	29.6	29.6
hsa-mir-519d	29.6	29.6
hsa-mir-519c	29.6	29.6
hsa-mir-519b	29.6	29.6
hsa-mir-520f	29.6	29.6
hsa-mir-519a-1	29.6	29.6
hsa-mir-519a-2	29.6	29.6
