# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Laryngeal-Neoplasms.txt 2015-01-18 21:19:13.696439
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Laryngeal-Neoplasms
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Laryngeal-Neoplasms--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Laryngeal-Neoplasms--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-125b-1	937.0	937.0
hsa-mir-125b-2	937.0	937.0
hsa-mir-145	535.7	535.7
hsa-mir-16-2	535.7	535.7
hsa-mir-34a	910.0	910.0
hsa-mir-106b	535.7	535.7
hsa-mir-24-1	535.7	535.7
hsa-mir-205	535.7	535.7
hsa-mir-206	910.0	910.0
hsa-mir-155	454.6	454.6
hsa-mir-21	454.6	454.6
hsa-mir-375	910.0	910.0
hsa-mir-422a	29.6	29.6
hsa-mir-16-1	535.7	535.7
hsa-mir-144	535.7	535.7
hsa-mir-20b	535.7	535.7
hsa-mir-1-1	910.0	910.0
hsa-mir-1-2	910.0	910.0
hsa-mir-31	910.0	910.0
hsa-mir-708	97.4	97.4
hsa-mir-133a-1	910.0	910.0
hsa-mir-133a-2	910.0	910.0
hsa-mir-93	535.7	535.7
hsa-mir-487a	97.4	97.4
