# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Leukemia,-Myeloid.txt 2015-01-18 22:52:15.076194
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Leukemia,-Myeloid
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Leukemia,-Myeloid--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Leukemia,-Myeloid--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-19a	535.7	535.7
hsa-mir-125b-1	937.0	937.0
hsa-mir-125b-2	937.0	937.0
hsa-mir-17	535.7	535.7
hsa-mir-138-2	535.7	535.7
hsa-mir-138-1	535.7	535.7
hsa-mir-18a	535.7	535.7
hsa-mir-20a	535.7	535.7
hsa-mir-130b	535.7	535.7
hsa-mir-92a-2	910.0	910.0
hsa-mir-92a-1	910.0	910.0
hsa-mir-32	324.5	324.5
hsa-mir-19b-2	535.7	535.7
hsa-mir-19b-1	535.7	535.7
hsa-mir-130a	535.7	535.7
hsa-mir-23a	535.7	535.7
