# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Carcinoma,-Hepatocellular.txt 2015-01-18 22:39:54.834221
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Carcinoma,-Hepatocellular
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Carcinoma,-Hepatocellular--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Carcinoma,-Hepatocellular--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-7-2	910.0	910.0
hsa-mir-122	454.6	454.6
hsa-mir-126	797.0	797.0
hsa-mir-127	97.4	97.4
hsa-mir-19a	535.7	535.7
hsa-mir-125b-1	937.0	937.0
hsa-mir-125b-2	937.0	937.0
hsa-mir-489	454.6	454.6
hsa-let-7f-2	910.0	910.0
hsa-mir-485	97.4	97.4
hsa-mir-484	97.4	97.4
hsa-mir-520b	29.6	29.6
hsa-mir-520e	29.6	29.6
hsa-mir-520d	29.6	29.6
hsa-mir-125a	937.0	937.0
hsa-mir-409	97.4	97.4
hsa-mir-198	44.2	44.2
hsa-mir-195	535.7	535.7
hsa-mir-197	97.4	97.4
hsa-mir-191	361.2	361.2
hsa-mir-192	535.7	535.7
hsa-mir-320a	97.4	97.4
hsa-mir-200b	910.0	910.0
hsa-mir-135a-2	797.0	797.0
hsa-mir-135a-1	797.0	797.0
hsa-mir-200a	910.0	910.0
hsa-mir-30a	535.7	535.7
hsa-mir-30b	535.7	535.7
hsa-mir-30d	535.7	535.7
hsa-mir-99a	937.0	937.0
hsa-mir-29b-2	910.0	910.0
hsa-mir-193a	910.0	910.0
hsa-mir-129-1	797.0	797.0
hsa-mir-208a	454.6	454.6
hsa-mir-18b	535.7	535.7
hsa-mir-17	535.7	535.7
hsa-mir-526a-2	29.6	29.6
hsa-mir-602	15.7	15.7
hsa-mir-608	15.7	15.7
hsa-mir-326	97.4	97.4
hsa-mir-145	535.7	535.7
hsa-mir-1202	15.7	15.7
hsa-mir-141	910.0	910.0
hsa-mir-16-2	535.7	535.7
hsa-mir-34a	910.0	910.0
hsa-mir-34c	910.0	910.0
hsa-mir-216a	910.0	910.0
hsa-mir-450a-2	97.4	97.4
hsa-mir-138-2	535.7	535.7
hsa-mir-138-1	535.7	535.7
hsa-mir-345	97.4	97.4
hsa-mir-346	97.4	97.4
hsa-mir-106a	535.7	535.7
hsa-mir-106b	535.7	535.7
hsa-mir-24-1	535.7	535.7
hsa-mir-519e	29.6	29.6
hsa-mir-519d	29.6	29.6
hsa-mir-15a	535.7	535.7
hsa-mir-15b	535.7	535.7
hsa-mir-205	535.7	535.7
hsa-mir-29c	910.0	910.0
hsa-mir-29a	910.0	910.0
hsa-mir-1231	89.1	89.1
hsa-mir-765	29.6	29.6
hsa-mir-320c-1	97.4	97.4
hsa-mir-320c-2	97.4	97.4
hsa-mir-296	97.4	97.4
hsa-mir-1249	97.4	97.4
hsa-mir-498	89.1	89.1
hsa-mir-637	15.7	15.7
hsa-mir-493	97.4	97.4
hsa-mir-26a-2	535.7	535.7
hsa-mir-26a-1	535.7	535.7
hsa-mir-320d-1	97.4	97.4
hsa-mir-182	910.0	910.0
hsa-mir-183	842.0	842.0
hsa-mir-187	454.6	454.6
hsa-mir-124-2	910.0	910.0
hsa-let-7b	910.0	910.0
hsa-let-7c	910.0	910.0
hsa-mir-381	97.4	97.4
hsa-mir-500a	97.4	97.4
hsa-mir-421	97.4	97.4
hsa-mir-423	97.4	97.4
