# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Muscular-Dystrophies.txt 2015-01-18 22:55:19.514165
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Muscular-Dystrophies
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Muscular-Dystrophies--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Muscular-Dystrophies--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-127	97.4	97.4
hsa-mir-489	454.6	454.6
hsa-mir-192	535.7	535.7
hsa-mir-376c	97.4	97.4
hsa-mir-206	910.0	910.0
hsa-mir-335	97.4	97.4
hsa-mir-502	97.4	97.4
hsa-mir-100	937.0	937.0
hsa-mir-136	97.4	97.4
hsa-mir-148a	535.7	535.7
