# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Atherosclerosis.txt 2015-01-18 22:38:33.324143
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Atherosclerosis
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Atherosclerosis--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Atherosclerosis--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-126	797.0	797.0
hsa-mir-127	97.4	97.4
hsa-mir-29b-2	910.0	910.0
hsa-mir-17	535.7	535.7
hsa-mir-145	535.7	535.7
hsa-mir-34a	910.0	910.0
hsa-mir-342	97.4	97.4
hsa-mir-296	97.4	97.4
hsa-mir-133b	910.0	910.0
hsa-mir-152	535.7	535.7
hsa-mir-155	454.6	454.6
hsa-mir-21	454.6	454.6
hsa-mir-146b	535.7	535.7
hsa-mir-422a	29.6	29.6
hsa-mir-210	910.0	910.0
hsa-mir-100	937.0	937.0
hsa-mir-10a	937.0	937.0
hsa-mir-29b-1	910.0	910.0
hsa-mir-99b	937.0	937.0
hsa-mir-143	535.7	535.7
hsa-mir-222	535.7	535.7
hsa-mir-221	535.7	535.7
hsa-mir-133a-1	910.0	910.0
hsa-mir-133a-2	910.0	910.0
hsa-mir-146a	535.7	535.7
