# /Users/virpatel/projects/vanderbilt-summer-2014/computing_age/ProteinHistorian/age_enrichment_analysis.py -l /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt /Users/virpatel/projects/vanderbilt-summer-2014/main_script/disease_mirnas/Lung-Diseases,-Interstitial.txt 2015-01-18 21:20:39.084095
#
# AGE_LABEL_FILE = /Users/virpatel/projects/vanderbilt-summer-2014/main_script/mirbase_method2_ages.txt
# PHYLO_PROFILE_FILE = None
# POI1_NAME = Lung-Diseases,-Interstitial
# POI2_NAME = Background
# OUTPUT_NAME = mirbase_method2_ages--Lung-Diseases,-Interstitial--Background
# OUTPUT_DIR = results/enrichment/mirbase_method2_ages--Lung-Diseases,-Interstitial--Background/
#
# MISSING_POI = error
# MULTI_CORRECT = False
# PLOT_TYPE = bar
# SCALE_X = False
#
#protein	age	label
hsa-mir-19a	535.7	535.7
hsa-mir-125b-1	937.0	937.0
hsa-mir-125b-2	937.0	937.0
hsa-mir-30e	535.7	535.7
hsa-mir-668	97.4	97.4
hsa-mir-92b	910.0	910.0
hsa-mir-20b	535.7	535.7
hsa-mir-128-1	535.7	535.7
hsa-mir-128-2	535.7	535.7
hsa-let-7e	910.0	910.0
hsa-mir-142	454.6	454.6
